loss_pol_entpen,EpLenMean,loss_pol_surr,loss_ent,ev_tdlam_before,EpRewMean,loss_kl,EpisodesSoFar,EpThisIter,TimestepsSoFar,TimeElapsed,loss_vf_loss
0.0,197.5,-0.0634255,-2.534302,0.7064017653465271,-5.71,0.23008376,22564,22,3567616,6031.4742312431335,157.3854
0.0,199.36,-0.06399821,-2.517299,0.751558318734169,-6.5,0.22641546,22586,22,3571712,6038.225433588028,118.37712
0.0,192.23,-0.06989672,-2.5258944,0.6269504129886627,-11.77,0.19634746,22607,21,3575808,6044.991639614105,131.37077
0.0,197.15,-0.061262563,-2.518126,0.5020416676998138,7.27,0.2366204,22625,18,3579904,6051.678190231323,144.43277
0.0,193.38,-0.030128304,-2.470636,0.7234796285629272,7.1,0.60838836,22648,23,3584000,6058.556128501892,126.80463
0.0,180.57,-0.07290192,-2.4768674,0.7773288488388062,9.96,0.16850299,22676,28,3588096,6065.272754669189,145.35066
0.0,173.84,-0.06310191,-2.4827023,0.6778052449226379,14.4,0.19239202,22702,26,3592192,6072.053710460663,126.68182
0.0,166.4,-0.060983602,-2.4832609,0.7198418974876404,4.83,0.21898146,22724,22,3596288,6078.888902425766,149.8019
0.0,175.76,-0.06521332,-2.4885256,0.6706190407276154,-10.15,0.18718992,22741,17,3600384,6085.729297161102,110.09841
0.0,181.92,-0.06824017,-2.4798021,0.6848748326301575,-20.76,0.18276471,22764,23,3604480,6092.423291921616,124.305016
0.0,182.44,-0.059830025,-2.4580386,0.7430603504180908,-27.95,0.21415591,22790,26,3608576,6098.937538862228,125.794876
0.0,185.04,-0.0718963,-2.4715743,0.8231361508369446,-26.06,0.21595845,22812,22,3612672,6105.4606947898865,121.606865
0.0,179.56,-0.05907394,-2.470087,0.6300014555454254,-12.79,0.2669873,22833,21,3616768,6111.953347206116,148.1303
0.0,177.02,-0.0651871,-2.473582,0.7589979618787766,-1.88,0.19387569,22858,25,3620864,6118.5553505420685,131.77422
0.0,179.46,-0.05902671,-2.485243,0.4760667085647583,4.67,0.24629009,22880,22,3624960,6125.299593925476,176.4476
0.0,167.17,-0.075456105,-2.5003524,0.7542187571525574,4.59,0.1743346,22909,29,3629056,6132.03559923172,139.64091
0.0,163.43,-0.06499538,-2.5257215,0.7119817137718201,1.37,0.20301026,22933,24,3633152,6138.794472932816,136.51149
0.0,167.64,-0.06656688,-2.5385025,0.704869270324707,0.72,0.2377925,22956,23,3637248,6145.508878231049,171.50143
0.0,170.48,-0.05835248,-2.5630023,0.6752489805221558,4.11,0.31510526,22976,20,3641344,6152.298617601395,143.31479
0.0,181.92,-0.064298294,-2.5481815,0.6446667611598969,-5.23,0.21441947,22998,22,3645440,6158.979455709457,159.4271
0.0,190.27,-0.06554821,-2.5447023,0.6753121614456177,5.25,0.20077349,23016,18,3649536,6165.832125663757,134.75287
0.0,196.64,-0.06352912,-2.5462644,0.6348042190074921,1.67,0.20909008,23037,21,3653632,6172.585351228714,129.76045
0.0,188.64,-0.06945958,-2.5350907,0.7676135450601578,-4.54,0.23806545,23065,28,3657728,6179.344600439072,136.68306
0.0,190.16,-0.067348614,-2.5518801,0.6161181628704071,0.78,0.22513722,23084,19,3661824,6186.128988265991,158.47908
0.0,177.16,-0.062226135,-2.5553038,0.734895795583725,-0.76,0.20934077,23108,24,3665920,6192.883900642395,171.19337
0.0,183.98,-0.06742794,-2.553282,0.7142547369003296,3.92,0.28394982,23127,19,3670016,6199.6057341098785,122.676636
0.0,184.46,-0.06416113,-2.5712032,0.640899270772934,-0.13,0.19647662,23150,23,3674112,6206.286856889725,182.59908
0.0,184.9,-0.06889628,-2.5593417,0.5421306788921356,-0.69,0.21053283,23172,22,3678208,6212.893687725067,182.68686
0.0,186.22,-0.060523715,-2.5749269,0.5869723856449127,2.84,0.22856174,23193,21,3682304,6219.697614908218,138.09023
0.0,194.45,-0.0586357,-2.5772302,0.6297244727611542,2.58,0.2135231,23215,22,3686400,6226.511430025101,121.113815
0.0,186.57,-0.064565405,-2.55367,0.6254311501979828,8.69,0.24192917,23239,24,3690496,6233.257761955261,166.66231
0.0,189.42,-0.06459412,-2.5716598,0.6850626766681671,7.69,0.18150061,23259,20,3694592,6240.125059127808,144.58218
0.0,182.03,-0.06815612,-2.5584722,0.6549731194972992,3.52,0.21127962,23284,25,3698688,6246.862197637558,170.95943
0.0,170.8,-0.06799549,-2.560655,0.5965322554111481,8.39,0.20128493,23309,25,3702784,6253.961028814316,148.99535
0.0,174.72,-0.071905665,-2.5532942,0.7334639132022858,-4.67,0.19100256,23332,23,3706880,6260.774425506592,125.25215
0.0,178.33,-0.07048183,-2.537749,0.7575688362121582,-5.37,0.21949841,23355,23,3710976,6267.485074520111,146.82222
0.0,172.11,-0.06606982,-2.5225081,0.7392168939113617,-3.47,0.19854175,23379,24,3715072,6274.13862323761,114.368614
0.0,177.16,-0.06564235,-2.5356858,0.6918832957744598,-6.03,0.19673006,23399,20,3719168,6280.734824419022,126.42325
0.0,182.81,-0.065494,-2.5424955,0.729244202375412,-13.72,0.18472515,23420,21,3723264,6287.344404220581,135.76215
0.0,188.93,-0.06718685,-2.5110686,0.6886495053768158,-9.03,0.19492617,23440,20,3727360,6294.060247898102,140.90285
0.0,190.03,-0.07286854,-2.5187986,0.6959559917449951,-1.72,0.19347538,23463,23,3731456,6300.672176599503,150.7419
0.0,195.83,-0.047574364,-2.507538,0.616840273141861,-15.28,0.4191961,23482,19,3735552,6307.329031705856,129.7287
0.0,193.46,-0.072526634,-2.517424,0.618760347366333,-15.95,0.18917523,23505,23,3739648,6314.043874502182,170.46574
0.0,182.67,-0.06693666,-2.5383651,0.6245844066143036,-19.92,0.20922795,23530,25,3743744,6320.467593431473,156.75401
0.0,186.56,-0.056001388,-2.5379043,0.7167884409427643,-23.68,0.26712376,23553,23,3747840,6326.882982969284,134.65843
0.0,175.77,-0.07290236,-2.5436847,0.7568825036287308,-10.0,0.1860494,23576,23,3751936,6355.091574430466,122.10217
0.0,176.03,-0.07048489,-2.5423129,0.723943442106247,0.33,0.18459077,23598,22,3756032,6361.499829292297,114.68879
0.0,181.53,-0.058364034,-2.5347033,0.6735990345478058,2.14,0.2512291,23619,21,3760128,6367.8941655159,115.02267
0.0,190.07,-0.060956705,-2.5433445,0.66033536195755,9.02,0.20946035,23639,20,3764224,6374.386226415634,136.34782
0.0,192.1,-0.06788099,-2.5451858,0.652503252029419,17.56,0.22995608,23661,22,3768320,6380.7251806259155,136.7131
0.0,192.65,0.028370686,-2.516969,0.639043778181076,0.46,2.7380838,23682,21,3772416,6387.111974477768,160.12332
0.0,200.38,-0.06313895,-2.517943,0.5531714558601379,2.24,0.16651766,23700,18,3776512,6393.522172927856,125.824646
0.0,198.62,-0.075542286,-2.5380602,0.7656226456165314,2.96,0.15377416,23722,22,3780608,6399.894374132156,127.85448
0.0,188.09,-0.06876312,-2.559683,0.7411040663719177,-7.6,0.22589482,23748,26,3784704,6406.229118108749,108.334946
0.0,184.89,-0.07465779,-2.5878615,0.6857236921787262,-0.9,0.20762286,23771,23,3788800,6412.5014107227325,127.51784
0.0,177.58,-0.065288454,-2.5957026,0.6756458580493927,-11.61,0.21622881,23792,21,3792896,6419.300885915756,133.50766
0.0,178.95,-0.07033964,-2.6007705,0.7021414339542389,-4.26,0.20892115,23814,22,3796992,6426.201280593872,141.97261
0.0,181.47,-0.07032668,-2.6225436,0.7428767383098602,4.69,0.20153736,23837,23,3801088,6433.18754529953,139.83612
0.0,181.53,-0.07248748,-2.6314185,0.6171122193336487,13.07,0.18407957,23859,22,3805184,6440.119652509689,159.91512
0.0,189.43,-0.061333526,-2.6419053,0.49467605352401733,6.01,0.21594055,23879,20,3809280,6446.971880674362,173.17259
0.0,198.94,0.06999793,-2.612488,0.6595945656299591,8.03,3.0814831,23896,17,3813376,6453.88671207428,117.16979
0.0,191.19,-0.07274985,-2.60811,0.6403964459896088,-4.32,0.12987466,23918,22,3817472,6460.716290235519,162.05609
0.0,204.02,-0.06458496,-2.6078343,0.6338893175125122,0.96,0.19068047,23938,20,3821568,6467.4685933589935,153.70264
0.0,205.8,-0.06888152,-2.5938401,0.5985383689403534,-6.43,0.15810928,23959,21,3825664,6474.208745956421,140.5314
0.0,202.75,-0.06588238,-2.6142163,0.6533902585506439,-3.34,0.18080749,23979,20,3829760,6481.241659402847,139.46153
0.0,196.23,-0.062900044,-2.6153715,0.6696141064167023,-7.35,0.20688322,24000,21,3833856,6488.086160182953,129.29327
0.0,193.18,-0.06290248,-2.638835,0.6373127400875092,1.42,0.22196753,24023,23,3837952,6494.957871198654,150.56004
0.0,193.7,-0.06861532,-2.6769567,0.5625417828559875,-6.15,0.19085854,24044,21,3842048,6501.626821041107,180.91489
0.0,186.58,-0.06504917,-2.6787872,0.6652476787567139,-0.67,0.2344119,24067,23,3846144,6508.274789094925,150.56207
0.0,183.59,-0.060641382,-2.6692355,0.629700094461441,9.77,0.22055689,24090,23,3850240,6514.847423315048,140.30054
0.0,183.11,-0.064375676,-2.670396,0.6392615437507629,8.98,0.20355098,24109,19,3854336,6521.37047123909,123.72308
0.0,196.63,-0.06359829,-2.650925,0.6775088608264923,1.35,0.23213871,24128,19,3858432,6528.134063005447,128.95682
0.0,191.49,-0.058075573,-2.6451886,0.7278617918491364,6.0,0.18881811,24152,24,3862528,6534.705771446228,127.84198
0.0,193.14,-0.07146588,-2.6503453,0.7199159562587738,-3.94,0.21063766,24173,21,3866624,6541.544670343399,135.66125
0.0,175.68,-0.064046636,-2.6581113,0.7202905714511871,-15.0,0.20610745,24203,30,3870720,6548.209983348846,158.93195
0.0,165.32,-0.06308733,-2.6418302,0.7337760925292969,-14.02,0.21336336,24227,24,3874816,6554.9798765182495,133.19662
0.0,174.77,-0.06993132,-2.635065,0.8009577542543411,-4.6,0.26908413,24246,19,3878912,6561.8590886592865,135.63167
0.0,173.88,-0.06067185,-2.6318567,0.7344923615455627,-8.17,0.24254039,24269,23,3883008,6568.7874591350555,123.667465
0.0,182.2,-0.06561578,-2.6461015,0.6606761813163757,-11.99,0.2041539,24291,22,3887104,6575.438669919968,159.0497
0.0,188.06,-0.06704982,-2.6729586,0.7590457797050476,-3.96,0.22892271,24311,20,3891200,6582.14844083786,99.70039
0.0,185.61,-0.0577925,-2.6915286,0.6770240664482117,6.32,0.3176297,24336,25,3895296,6588.865076303482,136.04988
0.0,180.82,-0.06856738,-2.7039444,0.6467477977275848,-0.87,0.21244124,24358,22,3899392,6595.596195459366,138.19275
0.0,178.96,-0.065473296,-2.7080388,0.7310382425785065,-1.63,0.18907343,24382,24,3903488,6602.475772619247,143.39032
0.0,178.92,-0.06850899,-2.7185256,0.6599473059177399,-0.1,0.2628011,24405,23,3907584,6609.224832773209,163.15675
0.0,171.5,-0.06768183,-2.7365873,0.7435110211372375,-6.16,0.24303092,24432,27,3911680,6615.915447711945,140.0678
0.0,166.68,-0.06819838,-2.724792,0.744827389717102,-4.45,0.21887004,24455,23,3915776,6622.570574045181,129.96938
0.0,172.29,-0.061183006,-2.723475,0.7142010927200317,5.27,0.22950824,24479,24,3919872,6629.220039844513,163.6445
0.0,171.18,-0.06254082,-2.7623124,0.7185203433036804,6.16,0.23898493,24499,20,3923968,6635.813471078873,145.02306
0.0,171.0,-0.06460101,-2.7663171,0.7928996384143829,-1.01,0.31015092,24526,27,3928064,6642.2870354652405,139.78328
0.0,179.2,-0.06501719,-2.781795,0.7147268056869507,2.12,0.22827975,24546,20,3932160,6648.923801422119,133.07117
0.0,177.93,-0.07124265,-2.7728925,0.7423311173915863,0.05,0.20775446,24570,24,3936256,6655.617842197418,133.79593
0.0,181.78,-0.06752062,-2.7980857,0.7301687300205231,-6.51,0.17654675,24591,21,3940352,6662.254196405411,122.763466
0.0,181.24,-0.06070267,-2.7863972,0.5693186223506927,-10.3,0.27715498,24613,22,3944448,6668.565932512283,191.45074
0.0,177.98,-0.070098184,-2.787248,0.7425704598426819,-7.4,0.2019062,24640,27,3948544,6675.008708715439,137.81268
0.0,176.02,-0.069385916,-2.7935338,0.717948317527771,-7.16,0.257452,24663,23,3952640,6681.49796295166,151.77747
0.0,171.0,-0.05739483,-2.7382674,0.7150666415691376,-0.44,0.22983493,24686,23,3956736,6687.899569034576,154.24574
0.0,175.64,-0.05050015,-2.7058616,0.6956742703914642,1.79,0.30254763,24708,22,3960832,6694.302093029022,133.57616
0.0,175.64,-0.065142825,-2.6754107,0.6829294562339783,-10.06,0.2271436,24731,23,3964928,6700.620929002762,185.35953
0.0,172.33,-0.06993253,-2.6951444,0.720272570848465,-6.08,0.18657626,24757,26,3969024,6707.020444393158,172.51158
0.0,171.34,-0.06653187,-2.6986642,0.6539340615272522,-4.8,0.19528903,24783,26,3973120,6713.268907785416,177.11734
0.0,163.06,-0.06443049,-2.7110903,0.7036669552326202,8.86,0.2619447,24808,25,3977216,6719.764446735382,145.06172
0.0,158.74,-0.06705363,-2.7041116,0.7174573838710785,11.21,0.18873534,24832,24,3981312,6726.200394153595,137.02888
0.0,166.8,-0.06957504,-2.7033992,0.684834748506546,13.18,0.20669936,24855,23,3985408,6732.572323083878,160.75899
0.0,175.84,-0.0675983,-2.7028756,0.6792415380477905,13.79,0.19453003,24876,21,3989504,6739.124757766724,161.60608
0.0,168.93,-0.06768584,-2.7030947,0.6455431580543518,3.49,0.19103158,24905,29,3993600,6745.694808721542,151.90315
0.0,179.09,-0.056705147,-2.7114508,0.6821375787258148,2.23,0.3436569,24923,18,3997696,6752.499941825867,145.96977
0.0,183.85,-0.0702746,-2.717091,0.7680757641792297,1.56,0.19046265,24946,23,4001792,6781.570605039597,137.423
0.0,175.58,-0.07072771,-2.7272842,0.6627402007579803,-2.83,0.19581908,24970,24,4005888,6788.331344127655,143.51163
0.0,189.13,-0.06717128,-2.7535348,0.6599900722503662,-12.41,0.22182126,24989,19,4009984,6795.094305038452,118.794365
0.0,187.82,-0.06488562,-2.7359872,0.7390994131565094,-9.62,0.22479694,25015,26,4014080,6801.701859235764,136.57268
0.0,183.43,-0.06918435,-2.7380176,0.6666842699050903,-2.43,0.22245142,25036,21,4018176,6808.339286804199,149.76093
0.0,179.68,-0.06256709,-2.7492232,0.6533241271972656,-8.12,0.24187975,25059,23,4022272,6814.931782484055,145.53154
0.0,179.37,-0.073794045,-2.744533,0.7416811883449554,6.46,0.22048904,25081,22,4026368,6821.596150875092,139.32875
0.0,185.6,-0.06286667,-2.7596755,0.627640426158905,5.19,0.19919473,25102,21,4030464,6828.325780630112,128.74866
0.0,188.34,-0.059660874,-2.7725816,0.7300158441066742,0.78,0.24796362,25123,21,4034560,6835.119172811508,111.92472
0.0,188.85,-0.06066042,-2.7640834,0.6292561292648315,3.91,0.23023248,25147,24,4038656,6841.783488988876,157.94046
0.0,178.76,-0.06558089,-2.7640283,0.6301737129688263,4.37,0.19340205,25172,25,4042752,6848.406435251236,180.16151
0.0,166.68,-0.064803675,-2.7239022,0.7088014185428619,3.55,0.2296795,25200,28,4046848,6855.080696344376,150.82968
0.0,170.7,-0.06282169,-2.71962,0.7306748032569885,-0.7,0.20549436,25219,19,4050944,6861.820973873138,136.22943
0.0,186.87,-0.056706395,-2.7029464,0.6523914635181427,4.33,0.26190585,25237,18,4055040,6868.564521551132,127.7293
0.0,189.02,-0.066252075,-2.6935742,0.6745178699493408,6.37,0.32715654,25257,20,4059136,6875.557570695877,136.42943
0.0,186.65,-0.06706874,-2.700807,0.6484212875366211,11.87,0.20653874,25283,26,4063232,6882.361584186554,144.93152
0.0,192.59,0.10626174,-2.644201,0.691845715045929,13.79,4.9503484,25306,23,4067328,6889.0492107868195,145.97182
0.0,186.66,-0.06472581,-2.661681,0.6151562929153442,20.35,0.129729,25329,23,4071424,6895.712965965271,143.1278
0.0,172.07,-0.06792536,-2.6632025,0.6956906914710999,15.16,0.1456908,25352,23,4075520,6902.485008239746,138.24399
0.0,171.63,-0.073065,-2.6674361,0.6603178679943085,3.63,0.14890003,25380,28,4079616,6909.066839694977,195.50848
0.0,167.94,-0.07004863,-2.6692154,0.7727003842592239,14.22,0.20087224,25403,23,4083712,6915.872616291046,150.2518
0.0,172.48,-0.051097494,-2.6358485,0.7511783391237259,18.17,0.2915561,25424,21,4087808,6922.593097686768,137.63292
0.0,171.69,-0.06412679,-2.6200464,0.7396241724491119,14.49,0.20664065,25448,24,4091904,6929.24568772316,143.56087
0.0,184.39,0.008784588,-2.5949306,0.6730281412601471,21.6,2.353631,25467,19,4096000,6935.96475315094,159.1349
0.0,187.04,-0.07588677,-2.6211195,0.7284067869186401,24.94,0.12938584,25490,23,4100096,6942.683933019638,161.8015
0.0,182.72,-0.06656376,-2.6362362,0.7528239637613297,28.73,0.1624223,25514,24,4104192,6949.3350439071655,129.05707
0.0,188.22,-0.05812277,-2.631933,0.6608200669288635,20.26,0.24745263,25534,20,4108288,6956.270372867584,174.12825
0.0,186.26,-0.06892438,-2.6320248,0.7615878283977509,20.96,0.14664169,25558,24,4112384,6963.092798948288,141.01514
0.0,182.63,-0.07164356,-2.6324613,0.7327061295509338,21.55,0.19259417,25581,23,4116480,6969.823849916458,151.51187
0.0,177.38,-0.06756769,-2.6394901,0.7153416275978088,15.41,0.19868459,25604,23,4120576,6976.581922054291,124.247925
0.0,178.58,-0.06819693,-2.6635084,0.6801164746284485,12.82,0.16775584,25627,23,4124672,6983.403686285019,159.97014
0.0,171.75,-0.066275686,-2.6344752,0.6947706341743469,7.82,0.2102175,25653,26,4128768,6990.129832983017,171.80074
0.0,171.53,-0.07217123,-2.6401203,0.773318812251091,8.71,0.20041087,25677,24,4132864,6996.988749265671,148.13354
0.0,168.44,-0.06904032,-2.6730502,0.6999404728412628,-4.38,0.19512208,25700,23,4136960,7003.740517854691,158.78436
0.0,166.48,-0.07456433,-2.6826577,0.6120935678482056,3.23,0.23032805,25724,24,4141056,7010.460478782654,158.98749
0.0,176.12,-0.06765438,-2.6902828,0.6805884540081024,-5.8,0.24557742,25745,21,4145152,7017.36594247818,135.20116
0.0,180.68,-0.05684667,-2.6834702,0.6271317005157471,-9.73,0.2383261,25768,23,4149248,7024.232540369034,157.24072
0.0,182.9,-0.06102114,-2.6946568,0.7110983431339264,-12.98,0.26905096,25790,22,4153344,7031.082397937775,147.49435
0.0,180.28,-0.06850546,-2.7111151,0.6500561833381653,-11.24,0.18887022,25812,22,4157440,7037.960042953491,148.93152
0.0,184.39,-0.07228058,-2.7112164,0.6091480851173401,-10.03,0.20521423,25835,23,4161536,7044.602304697037,180.40042
0.0,179.44,-0.0668602,-2.732881,0.6848189532756805,-5.17,0.26565927,25860,25,4165632,7051.348446369171,146.98178
0.0,168.86,-0.056691907,-2.736421,0.7420521676540375,-9.76,0.32846564,25887,27,4169728,7057.985612869263,150.09787
0.0,165.47,-0.07218103,-2.745306,0.7360173761844635,-2.88,0.18594293,25911,24,4173824,7064.659386873245,153.01247
0.0,168.49,-0.06625174,-2.780848,0.6920331120491028,-2.51,0.1958778,25932,21,4177920,7071.291360139847,153.97806
0.0,161.8,-0.06677857,-2.8053284,0.7120188772678375,13.92,0.25144568,25960,28,4182016,7077.866840600967,157.55835
0.0,170.7,-0.057919513,-2.7826486,0.7364204525947571,9.83,0.24758431,25983,23,4186112,7084.554082393646,124.51016
0.0,167.38,-0.068938784,-2.7882092,0.722846269607544,0.29,0.17113,26006,23,4190208,7091.099593639374,135.83986
0.0,184.61,-0.055239245,-2.781402,0.6048373878002167,-4.1,0.22876342,26021,15,4194304,7097.896778345108,107.81379
0.0,194.84,-0.06507912,-2.7967877,0.6381516456604004,-6.65,0.26283157,26040,19,4198400,7104.4632732868195,151.03955
0.0,200.61,-0.06705203,-2.7880237,0.6784138977527618,-11.99,0.20308317,26064,24,4202496,7110.953036785126,153.05907
0.0,192.61,-0.06557363,-2.7939913,0.5592958629131317,9.52,0.20498423,26089,25,4206592,7117.4058883190155,161.99548
0.0,194.24,-0.06746054,-2.7797294,0.5817016363143921,15.83,0.20603816,26111,22,4210688,7123.831465482712,169.36679
0.0,171.91,-0.05867921,-2.7920895,0.7565539330244064,17.41,0.30098584,26137,26,4214784,7130.20588183403,117.24909
0.0,170.69,-0.062344782,-2.7725415,0.7239221036434174,15.66,0.3082619,26160,23,4218880,7136.7895386219025,132.34612
0.0,169.15,-0.060082726,-2.768193,0.5959246456623077,26.18,0.2188117,26185,25,4222976,7143.3885362148285,208.7095
0.0,168.49,-0.042927086,-2.7406478,0.6731716692447662,30.72,0.35022599,26208,23,4227072,7149.950037956238,152.7451
0.0,167.75,-0.067178175,-2.7400348,0.7065593898296356,43.61,0.18027577,26235,27,4231168,7156.718765974045,146.74138
0.0,169.51,-0.06578835,-2.7412925,0.6192212104797363,25.28,0.17699262,26256,21,4235264,7163.432773590088,155.04744
0.0,169.48,-0.06003558,-2.747315,0.6455205678939819,9.07,0.17841387,26281,25,4239360,7170.071270704269,130.7183
0.0,175.66,-0.062363386,-2.7561786,0.7130334377288818,6.74,0.21324605,26301,20,4243456,7176.742157936096,151.83511
0.0,183.88,-0.056026854,-2.7512965,0.6776199042797089,-6.52,0.23812246,26322,21,4247552,7183.617782354355,144.9523
0.0,193.48,-0.06268961,-2.7259383,0.6300998330116272,-8.0,0.25780165,26341,19,4251648,7211.832905292511,133.02289
0.0,193.49,-0.05576152,-2.7175765,0.6298441588878632,-1.02,0.24138336,26363,22,4255744,7218.572814941406,146.60829
0.0,194.33,-0.063477375,-2.718886,0.5751465559005737,8.59,0.1919725,26384,21,4259840,7225.287438154221,166.88509
0.0,187.38,-0.06382868,-2.7256455,0.6963580846786499,11.15,0.20276034,26410,26,4263936,7231.863135099411,148.3677
0.0,175.28,-0.06538258,-2.70846,0.764736071228981,6.28,0.19356187,26436,26,4268032,7238.412727832794,128.37514
0.0,176.38,-0.060028397,-2.6906836,0.6992829740047455,15.02,0.19993725,26458,22,4272128,7244.9404628276825,151.06175
0.0,172.41,-0.06614866,-2.735321,0.6152001917362213,15.51,0.19446987,26480,22,4276224,7251.384012460709,139.44229
0.0,178.25,-0.06507671,-2.731669,0.6966964900493622,12.78,0.24561708,26501,21,4280320,7258.165960788727,139.91347
0.0,184.55,-0.060280196,-2.730774,0.6938117146492004,6.23,0.21004279,26522,21,4284416,7265.067960977554,135.7244
0.0,178.47,-0.06516845,-2.744736,0.7204156517982483,11.34,0.19916278,26548,26,4288512,7271.645423173904,132.48573
0.0,187.59,-0.07004188,-2.7667222,0.743015855550766,14.24,0.23136728,26566,18,4292608,7278.368433713913,142.0641
0.0,191.58,-0.04810359,-2.7592013,0.6924571096897125,11.41,0.29154262,26586,20,4296704,7284.971507072449,139.52312
0.0,188.68,-0.06612848,-2.7661636,0.7153705060482025,9.6,0.20710571,26608,22,4300800,7291.559180021286,162.83852
0.0,189.17,-0.06259306,-2.7737734,0.7720256596803665,12.64,0.20081909,26631,23,4304896,7298.132309436798,124.721985
0.0,189.51,-0.06769533,-2.7902932,0.7006323039531708,2.55,0.2640781,26654,23,4308992,7304.567797422409,160.8828
0.0,180.23,-0.06267708,-2.7979274,0.7140152156352997,-1.34,0.20608212,26678,24,4313088,7311.279432058334,154.26767
0.0,171.4,-0.06880992,-2.8246608,0.7110430598258972,-4.51,0.2221875,26705,27,4317184,7318.013273715973,134.20468
0.0,170.76,-0.06705701,-2.8438554,0.7325713932514191,-4.25,0.21891472,26727,22,4321280,7324.703716278076,151.50653
0.0,160.15,-0.060327962,-2.854614,0.6723354160785675,2.99,0.1948811,26756,29,4325376,7331.405516386032,151.46494
0.0,159.38,-0.06478452,-2.8681693,0.628343939781189,14.79,0.21561024,26781,25,4329472,7338.133361577988,151.3715
0.0,165.57,-0.06387611,-2.876312,0.6793674826622009,18.14,0.23749702,26803,22,4333568,7344.761241436005,185.74907
0.0,169.23,-0.063643955,-2.8582015,0.6755492091178894,13.04,0.3211229,26823,20,4337664,7351.602961540222,134.9942
0.0,176.01,-0.06363083,-2.878297,0.631139874458313,8.57,0.2350041,26847,24,4341760,7358.2530307769775,148.49753
0.0,182.09,-0.07208975,-2.9098523,0.6305043697357178,9.82,0.21830615,26871,24,4345856,7364.7451820373535,161.56213
0.0,174.01,-0.07314368,-2.923823,0.7130587100982666,16.96,0.16838604,26897,26,4349952,7371.228894472122,188.76588
0.0,173.89,-0.06697891,-2.9701374,0.6612797677516937,2.42,0.23174576,26919,22,4354048,7377.963449716568,187.71954
0.0,173.29,-0.068867475,-2.9682353,0.72246915102005,-5.41,0.19857816,26941,22,4358144,7384.608323812485,130.8508
0.0,175.05,-0.062918566,-2.9894154,0.640215128660202,-2.53,0.2502778,26963,22,4362240,7391.339849233627,171.00002
0.0,175.86,-0.058863085,-2.996358,0.70989128947258,-9.05,0.20996362,26989,26,4366336,7398.075437307358,150.247
0.0,180.56,-0.05786957,-3.016758,0.7130908370018005,-2.99,0.3432819,27012,23,4370432,7404.75870347023,155.46927
0.0,176.44,-0.059536558,-3.0147352,0.7438156008720398,7.8,0.2939814,27034,22,4374528,7411.448509931564,132.02661
0.0,171.72,-0.047048826,-3.0314786,0.7515272200107574,14.01,0.23483087,27057,23,4378624,7418.248936414719,120.79678
0.0,177.18,-0.061969228,-3.0329018,0.6933965086936951,12.21,0.24194854,27081,24,4382720,7424.784330606461,161.66481
0.0,185.37,-0.06165072,-3.0180407,0.6461541652679443,18.09,0.26417345,27100,19,4386816,7431.425665140152,134.45663
0.0,178.21,-0.057623185,-3.0170238,0.5998241603374481,28.16,0.25019768,27126,26,4390912,7437.93199968338,184.51422
0.0,174.54,-0.046524618,-2.9686751,0.6333228349685669,17.66,0.45819885,27151,25,4395008,7444.22345662117,167.99036
0.0,181.39,-0.06460293,-2.980815,0.6540919840335846,12.79,0.18009923,27170,19,4399104,7450.787606954575,151.92549
0.0,189.86,-0.061366335,-2.9834123,0.6613524556159973,17.16,0.21199924,27191,21,4403200,7457.37682890892,146.46466
0.0,177.24,-0.072428614,-2.9677083,0.743741363286972,14.86,0.208511,27217,26,4407296,7463.948254585266,126.233086
0.0,181.65,-0.061468046,-2.9572155,0.6798471808433533,17.35,0.23289123,27242,25,4411392,7470.522924184799,186.56775
0.0,166.12,-0.06986306,-2.9716184,0.6295868754386902,23.75,0.22259115,27268,26,4415488,7477.055279254913,152.28886
0.0,163.31,-0.06088677,-2.9650013,0.7289720177650452,31.55,0.32200238,27291,23,4419584,7483.634359359741,147.167
0.0,167.55,-0.06386492,-2.9635775,0.6612961888313293,21.78,0.2245725,27313,22,4423680,7490.356108427048,169.6839
0.0,169.01,-0.040490504,-2.934971,0.6982814371585846,13.65,0.5084401,27338,25,4427776,7497.003575563431,141.87068
0.0,168.74,-0.052321915,-2.9096525,0.7117566466331482,9.86,0.26756892,27364,26,4431872,7503.930175542831,138.90056
0.0,181.98,-0.05901544,-2.945408,0.5978042483329773,4.24,0.19894964,27382,18,4435968,7510.917290687561,141.32025
0.0,180.02,-0.060508955,-2.9692888,0.6597604155540466,-2.17,0.19646004,27404,22,4440064,7517.742371082306,147.87097
0.0,185.22,-0.060568526,-2.955199,0.7315322756767273,0.57,0.23081818,27425,21,4444160,7524.405993938446,144.9399
0.0,178.39,-0.06724757,-2.9560902,0.7429793477058411,5.42,0.17890888,27452,27,4448256,7531.052036523819,131.1833
0.0,180.42,-0.05152846,-2.9283614,0.7139813303947449,13.08,0.3294498,27475,23,4452352,7537.794828176498,123.801674
0.0,171.01,-0.06541187,-2.9284315,0.6263602077960968,15.32,0.21234497,27498,23,4456448,7544.374530315399,143.60269
0.0,173.48,-0.062326204,-2.9259326,0.592809796333313,13.88,0.21210529,27520,22,4460544,7551.039954900742,184.88124
0.0,179.95,-0.061622005,-2.9311674,0.6437935531139374,9.57,0.16946568,27541,21,4464640,7557.797072887421,152.38399
