EpThisIter,loss_ent,loss_pol_entpen,EpRewMean,EpLenMean,loss_vf_loss,EpisodesSoFar,loss_kl,TimeElapsed,loss_pol_surr,ev_tdlam_before,TimestepsSoFar
47,-3.4484875,0.0,15.92,92.4,555.6029,122112,0.07405654,19911.678314447403,-0.03868392,0.6767362356185913,10715136
48,-3.4338377,0.0,12.01,86.51,609.77484,122160,0.07180905,19919.218010902405,-0.040897984,0.662312239408493,10719232
44,-3.4402163,0.0,15.92,90.66,609.5452,122204,0.07892735,19926.698647260666,-0.04082575,0.7108595371246338,10723328
43,-3.4437826,0.0,17.35,91.62,596.0057,122247,0.09416184,19934.209117889404,-0.037952807,0.6875509917736053,10727424
44,-3.4563587,0.0,31.93,92.04,512.75977,122291,0.094063066,19941.67306494713,-0.040174853,0.738656759262085,10731520
42,-3.4597125,0.0,21.53,95.35,566.1796,122333,0.08265914,19948.856640577316,-0.03840278,0.7073176205158234,10735616
45,-3.4562182,0.0,21.28,92.4,612.4905,122378,0.079741254,19955.99059653282,-0.040307026,0.5925284624099731,10739712
48,-3.4717975,0.0,32.23,88.39,588.8383,122426,0.07600381,19963.273258686066,-0.03782097,0.6500551700592041,10743808
50,-3.47224,0.0,18.81,83.64,475.5137,122476,0.08340552,19970.67790198326,-0.033516593,0.7064725458621979,10747904
47,-3.4852445,0.0,7.42,84.24,389.0189,122523,0.06779361,19989.98052096367,-0.04051485,0.7123886942863464,10752000
48,-3.501019,0.0,-3.14,86.13,461.31946,122571,0.077011816,19997.707901477814,-0.038794257,0.735161304473877,10756096
48,-3.5043476,0.0,9.25,85.1,556.9056,122619,0.100298546,20004.980921030045,-0.035639185,0.7324041426181793,10760192
49,-3.5121045,0.0,15.13,83.27,592.4481,122668,0.072353624,20012.51960992813,-0.03826398,0.7225612699985504,10764288
48,-3.5162039,0.0,12.19,85.55,533.90985,122716,0.08898564,20019.675727128983,-0.034614984,0.7255660891532898,10768384
46,-3.5278888,0.0,23.82,87.58,535.328,122762,0.08930197,20027.053608179092,-0.03960546,0.7190060019493103,10772480
46,-3.5307813,0.0,27.71,86.43,686.7136,122808,0.08890471,20034.46385216713,-0.03466872,0.6264332830905914,10776576
49,-3.5479238,0.0,23.72,87.67,627.1898,122857,0.091863886,20041.728342056274,-0.03419814,0.6615205109119415,10780672
45,-3.5540204,0.0,10.23,87.93,525.9741,122902,0.080046915,20049.219753742218,-0.04078954,0.6753385365009308,10784768
39,-3.573533,0.0,6.81,95.21,492.22372,122941,0.098386034,20056.837242364883,-0.039639905,0.7072339355945587,10788864
45,-3.5715787,0.0,16.38,95.68,594.0731,122986,0.082709186,20064.222767591476,-0.038041245,0.693855494260788,10792960
43,-3.5907743,0.0,36.36,96.87,571.8375,123029,0.094516166,20071.46714091301,-0.04141605,0.7112948894500732,10797056
44,-3.6014087,0.0,26.45,93.17,556.59436,123073,0.08330542,20078.65102124214,-0.03838325,0.7047919631004333,10801152
49,-3.594299,0.0,15.05,90.72,506.46417,123122,0.07216582,20085.988149881363,-0.03819875,0.7578075528144836,10805248
41,-3.5911264,0.0,4.93,89.91,594.6822,123163,0.08331825,20093.282903194427,-0.04141904,0.6828733384609222,10809344
43,-3.584244,0.0,-5.71,94.75,622.7708,123206,0.073649265,20100.515007019043,-0.039970215,0.6521580815315247,10813440
47,-3.5716097,0.0,5.99,91.43,603.7794,123253,0.08445291,20107.61519885063,-0.03883849,0.6801515519618988,10817536
47,-3.5808256,0.0,14.01,87.77,671.09705,123300,0.09137181,20114.963502645493,-0.03994753,0.6244178414344788,10821632
44,-3.5812335,0.0,12.05,88.84,558.7178,123344,0.10732251,20122.514904737473,-0.043351837,0.686942845582962,10825728
46,-3.5939596,0.0,10.72,92.29,519.5904,123390,0.09321585,20129.981718301773,-0.035543393,0.7007895410060883,10829824
43,-3.591473,0.0,11.35,92.91,437.5673,123433,0.100367226,20137.076927661896,-0.03907251,0.754692330956459,10833920
40,-3.587493,0.0,17.59,99.23,586.471,123473,0.091100164,20144.22126531601,-0.036605798,0.6614875495433807,10838016
42,-3.5898602,0.0,19.43,101.83,504.3565,123515,0.08265406,20151.857401371002,-0.042832535,0.645438939332962,10842112
40,-3.5975332,0.0,25.73,100.89,564.4195,123555,0.069763795,20159.445032596588,-0.038976472,0.6253198087215424,10846208
45,-3.5867765,0.0,25.58,94.22,455.23773,123600,0.08833507,20167.051640748978,-0.041183807,0.6988105177879333,10850304
46,-3.5790405,0.0,26.63,89.22,463.75482,123646,0.07102618,20174.008825302124,-0.040139962,0.7308211624622345,10854400
46,-3.5867124,0.0,17.26,88.39,549.18274,123692,0.086300515,20181.81597137451,-0.03704291,0.6670683920383453,10858496
39,-3.5791483,0.0,7.78,96.2,499.9411,123731,0.11012636,20189.2622590065,-0.04004621,0.7286621630191803,10862592
46,-3.5727232,0.0,3.59,95.64,483.28326,123777,0.07237271,20196.318421840668,-0.033954713,0.6955096423625946,10866688
43,-3.5694735,0.0,25.0,93.75,450.32727,123820,0.09840403,20203.292180538177,-0.03922675,0.7629639655351639,10870784
43,-3.5764353,0.0,48.52,95.4,573.72485,123863,0.076643705,20210.310887098312,-0.04063126,0.6675391495227814,10874880
39,-3.5642436,0.0,49.68,94.84,744.3322,123902,0.08044917,20217.794644355774,-0.04106724,0.6104349792003632,10878976
43,-3.573422,0.0,16.53,99.99,504.5968,123945,0.07873969,20225.252341985703,-0.03652089,0.6717898845672607,10883072
51,-3.5830882,0.0,5.87,88.75,532.4983,123996,0.07154501,20232.22271323204,-0.04136152,0.6973848044872284,10887168
45,-3.5792959,0.0,11.62,85.52,545.898,124041,0.08172158,20239.67329478264,-0.034371268,0.7266932129859924,10891264
48,-3.570538,0.0,16.43,86.55,578.39014,124089,0.072104126,20247.20973920822,-0.04020433,0.7084099352359772,10895360
44,-3.572403,0.0,26.38,90.32,568.6265,124133,0.08233585,20254.12454724312,-0.037411023,0.6982300281524658,10899456
45,-3.5754352,0.0,29.64,92.46,573.1844,124178,0.08356444,20261.877826213837,-0.03645068,0.6970100104808807,10903552
45,-3.5742795,0.0,28.21,91.48,584.3755,124223,0.106728055,20269.056847333908,-0.03845335,0.5940164625644684,10907648
45,-3.5689688,0.0,35.48,90.64,526.82416,124268,0.0892079,20276.908970832825,-0.03899076,0.6614478230476379,10911744
49,-3.5748935,0.0,37.04,88.08,464.68814,124317,0.07782923,20284.01478242874,-0.04250943,0.7310517430305481,10915840
44,-3.590317,0.0,23.13,88.77,477.9665,124361,0.088913836,20291.812235832214,-0.038087826,0.7316381931304932,10919936
44,-3.5850108,0.0,25.0,90.37,735.1654,124405,0.070082635,20298.914833068848,-0.033190835,0.62131467461586,10924032
41,-3.5673177,0.0,38.31,95.67,637.19965,124446,0.07364613,20306.01767683029,-0.041133787,0.5853978097438812,10928128
44,-3.5627322,0.0,35.41,95.36,535.3889,124490,0.07301172,20313.00208067894,-0.04198357,0.6750311553478241,10932224
43,-3.5709074,0.0,30.36,96.15,521.3112,124533,0.13142987,20320.48360991478,-0.03778038,0.6050668060779572,10936320
45,-3.569858,0.0,5.03,96.42,487.4228,124578,0.10145106,20327.35874891281,-0.042187534,0.7195310294628143,10940416
44,-3.5678408,0.0,6.91,91.9,551.2644,124622,0.08095188,20334.505999803543,-0.04394666,0.674593448638916,10944512
42,-3.5648465,0.0,25.74,93.27,567.32983,124664,0.08137519,20341.815184116364,-0.040043123,0.6619290113449097,10948608
45,-3.5656292,0.0,18.96,94.45,455.40353,124709,0.07343706,20349.365486621857,-0.039173126,0.7354072034358978,10952704
47,-3.54987,0.0,15.83,89.13,627.329,124756,0.07338037,20356.80145072937,-0.041008033,0.7015836238861084,10956800
49,-3.5537,0.0,25.02,87.19,578.49,124805,0.082943164,20364.201699495316,-0.039161492,0.6583518385887146,10960896
42,-3.5443845,0.0,27.32,90.22,569.3594,124847,0.06770102,20371.534368276596,-0.037059583,0.6406085193157196,10964992
46,-3.5359845,0.0,18.47,92.31,572.5702,124893,0.061925683,20379.02430844307,-0.04046734,0.7009325921535492,10969088
44,-3.52721,0.0,14.54,92.93,537.8511,124937,0.075600535,20386.223030090332,-0.03982341,0.707482099533081,10973184
43,-3.521443,0.0,5.83,94.27,501.02103,124980,0.0818875,20393.23019886017,-0.034799833,0.7088944911956787,10977280
47,-3.5182648,0.0,4.92,90.7,563.0181,125027,0.087129556,20400.52703642845,-0.04184974,0.7148949205875397,10981376
48,-3.5118701,0.0,29.02,85.68,499.86053,125075,0.07863545,20408.4954123497,-0.04115218,0.7364290058612823,10985472
51,-3.5060916,0.0,23.53,82.15,569.7995,125126,0.067897454,20415.73583316803,-0.036525097,0.6756978631019592,10989568
42,-3.5181773,0.0,16.49,86.43,470.2662,125168,0.074919805,20423.08256340027,-0.03833092,0.7445963323116302,10993664
45,-3.505016,0.0,23.39,94.47,519.57654,125213,0.08890295,20430.5691781044,-0.037017606,0.7239857017993927,10997760
42,-3.4964452,0.0,17.34,93.89,526.3555,125255,0.08095604,20449.86296916008,-0.036627363,0.6909730136394501,11001856
44,-3.5053394,0.0,0.8,95.07,701.20294,125299,0.07067617,20457.007177591324,-0.04182892,0.637792557477951,11005952
45,-3.4974933,0.0,7.61,93.19,546.9997,125344,0.070625685,20464.157658338547,-0.038683865,0.6862448751926422,11010048
45,-3.4987934,0.0,3.99,90.41,549.5579,125389,0.07820528,20471.46442580223,-0.037758123,0.7093326151371002,11014144
48,-3.5012355,0.0,16.93,88.23,637.8405,125437,0.080762796,20479.303163528442,-0.0377743,0.6994307041168213,11018240
43,-3.4964032,0.0,19.26,87.91,551.5916,125480,0.08250951,20486.54336667061,-0.03270782,0.7687278836965561,11022336
49,-3.5071065,0.0,13.09,88.76,597.2725,125529,0.073172554,20494.13881802559,-0.036163848,0.6290257573127747,11026432
49,-3.5007174,0.0,21.01,83.87,555.77655,125578,0.07928133,20501.46844291687,-0.032590922,0.7353370189666748,11030528
43,-3.5112774,0.0,14.77,89.7,719.0693,125621,0.07238134,20508.869058847427,-0.03909053,0.6315467357635498,11034624
48,-3.5172117,0.0,15.34,89.87,598.9875,125669,0.08038459,20516.84650683403,-0.036602937,0.731372058391571,11038720
44,-3.5384216,0.0,24.35,90.54,663.959,125713,0.08891656,20524.496366739273,-0.03391916,0.6894499957561493,11042816
42,-3.54483,0.0,24.58,93.4,603.2804,125755,0.08076767,20532.217480182648,-0.04082682,0.6793347597122192,11046912
47,-3.529907,0.0,19.17,91.76,477.78384,125802,0.07589486,20539.622850894928,-0.031084664,0.7607262879610062,11051008
48,-3.5211642,0.0,10.58,88.47,467.66068,125850,0.14575551,20546.711667776108,-0.03228037,0.6844072043895721,11055104
41,-3.5290225,0.0,13.48,90.55,525.5937,125891,0.06063448,20554.090368032455,-0.041256186,0.724136471748352,11059200
46,-3.5369413,0.0,21.23,94.69,611.89044,125937,0.0702855,20561.1939535141,-0.041970372,0.6867516040802002,11063296
46,-3.5362515,0.0,23.2,89.03,610.43115,125983,0.0618825,20568.205795288086,-0.040344663,0.5656620264053345,11067392
42,-3.5308077,0.0,15.96,91.39,538.7455,126025,0.07834621,20575.320261478424,-0.03560018,0.7110987603664398,11071488
44,-3.5234973,0.0,13.93,94.43,547.68695,126069,0.09957677,20582.87217926979,-0.03823123,0.6569941639900208,11075584
41,-3.538161,0.0,18.08,97.97,478.13446,126110,0.09162703,20590.00142097473,-0.04211342,0.7320783138275146,11079680
44,-3.539517,0.0,11.68,94.23,483.04333,126154,0.09319423,20597.80896782875,-0.03775048,0.725809782743454,11083776
44,-3.5320096,0.0,14.91,95.09,529.36206,126198,0.06548146,20604.89737701416,-0.039789744,0.7187244296073914,11087872
45,-3.5134277,0.0,35.61,90.85,608.9042,126243,0.07400605,20612.78180217743,-0.03594464,0.5976355671882629,11091968
42,-3.5199747,0.0,35.74,91.92,544.73254,126285,0.07156819,20620.07310628891,-0.04120701,0.6395643353462219,11096064
47,-3.5289342,0.0,38.81,91.53,559.4184,126332,0.06975223,20627.259527921677,-0.040365204,0.684086799621582,11100160
44,-3.5292697,0.0,37.83,89.35,585.72723,126376,0.08646465,20635.074181079865,-0.037644938,0.6509287357330322,11104256
44,-3.519118,0.0,18.78,91.23,567.21014,126420,0.07943077,20642.225746631622,-0.035874434,0.6891296803951263,11108352
44,-3.5308728,0.0,5.64,93.06,580.3601,126464,0.06875436,20649.766537189484,-0.03824068,0.6533389985561371,11112448
44,-3.5182004,0.0,-0.47,93.4,568.01587,126508,0.07305332,20656.9515542984,-0.0408122,0.6338848173618317,11116544
42,-3.5070078,0.0,10.47,95.39,470.94012,126550,0.0827654,20664.390559196472,-0.038450517,0.7091479301452637,11120640
42,-3.5122974,0.0,5.77,95.36,538.14374,126592,0.06022164,20671.621631622314,-0.038882248,0.6709288358688354,11124736
46,-3.5145679,0.0,7.54,92.52,492.11496,126638,0.08211364,20678.931244134903,-0.032606147,0.7592797726392746,11128832
47,-3.5165243,0.0,23.77,89.25,532.19617,126685,0.07276023,20685.73570370674,-0.039137505,0.7233241200447083,11132928
43,-3.5114934,0.0,14.86,91.16,556.0974,126728,0.08322743,20693.193002939224,-0.035467017,0.6909313797950745,11137024
39,-3.5026355,0.0,18.72,98.02,601.6646,126767,0.106693886,20700.4095621109,-0.038951226,0.5855588912963867,11141120
42,-3.5040438,0.0,31.54,98.97,602.9264,126809,0.07342779,20707.569484949112,-0.039951265,0.6959643661975861,11145216
51,-3.5143933,0.0,17.42,87.33,469.43417,126860,0.078675546,20715.00870871544,-0.03739852,0.6858406364917755,11149312
50,-3.5196688,0.0,18.91,81.2,519.6663,126910,0.07771116,20722.170471429825,-0.036788717,0.6835984587669373,11153408
45,-3.5081134,0.0,32.69,84.4,666.9501,126955,0.076862305,20729.91066646576,-0.03614034,0.6097812056541443,11157504
38,-3.5042727,0.0,32.79,96.3,560.1357,126993,0.09569122,20737.380360603333,-0.03870976,0.7016899287700653,11161600
46,-3.5025523,0.0,23.71,96.39,519.2779,127039,0.058612693,20744.831671476364,-0.032758795,0.7231264710426331,11165696
45,-3.5142827,0.0,26.06,89.99,525.6315,127084,0.08121258,20752.112124443054,-0.036494154,0.7193655371665955,11169792
42,-3.514629,0.0,14.54,93.82,448.2441,127126,0.08314366,20759.035772800446,-0.041594457,0.7860417366027832,11173888
46,-3.5141,0.0,23.2,94.2,686.81915,127172,0.07656341,20766.340103149414,-0.039467152,0.6772541105747223,11177984
49,-3.5087469,0.0,26.46,86.6,659.81323,127221,0.08166247,20773.585459947586,-0.034219626,0.727400004863739,11182080
45,-3.5050814,0.0,23.9,86.56,565.21375,127266,0.07112836,20781.44740176201,-0.03814191,0.680201917886734,11186176
51,-3.4989324,0.0,32.25,85.68,592.52,127317,0.05891323,20788.729864120483,-0.034858763,0.6693576872348785,11190272
43,-3.5010831,0.0,16.31,90.03,618.0108,127360,0.06647925,20795.673753499985,-0.04017798,0.6651808023452759,11194368
43,-3.496204,0.0,9.81,93.48,601.17,127403,0.07363545,20803.17844939232,-0.03685645,0.656617671251297,11198464
46,-3.494389,0.0,18.45,91.66,566.51776,127449,0.07296807,20810.506088495255,-0.041943915,0.564588338136673,11202560
49,-3.4841769,0.0,31.67,88.02,630.8175,127498,0.06670781,20818.083327531815,-0.03580866,0.6127554774284363,11206656
40,-3.4918835,0.0,29.06,89.39,588.6415,127538,0.07577526,20826.112251520157,-0.037919175,0.6311468482017517,11210752
43,-3.4940937,0.0,14.73,96.31,528.93207,127581,0.07280284,20833.37154698372,-0.037957035,0.6613209843635559,11214848
42,-3.5005047,0.0,13.97,98.34,513.4493,127623,0.107595615,20840.551716566086,-0.03591065,0.677484929561615,11218944
47,-3.5072436,0.0,22.37,93.03,496.38156,127670,0.06267147,20847.760919332504,-0.039548885,0.7173241674900055,11223040
44,-3.5071416,0.0,10.98,88.41,679.23755,127714,0.06979475,20855.144300937653,-0.031453468,0.6219238042831421,11227136
47,-3.5081165,0.0,-1.4,88.11,613.6863,127761,0.077300996,20862.602460622787,-0.03824614,0.618954986333847,11231232
42,-3.5219274,0.0,5.91,92.79,483.40744,127803,0.081675634,20870.138574123383,-0.038485266,0.744497686624527,11235328
47,-3.517518,0.0,20.25,93.15,575.60925,127850,0.07365424,20877.454889297485,-0.04035348,0.670233428478241,11239424
47,-3.5243692,0.0,36.13,88.26,620.22546,127897,0.08364703,20884.84614801407,-0.034211416,0.6079673171043396,11243520
44,-3.524227,0.0,25.84,89.36,641.6521,127941,0.066164404,20892.466952562332,-0.034516115,0.6727133691310883,11247616
42,-3.527664,0.0,19.25,93.3,582.0701,127983,0.071736015,20910.416187524796,-0.03843439,0.7052182555198669,11251712
48,-3.5315561,0.0,28.83,91.11,616.2581,128031,0.067379594,20917.70978617668,-0.035159893,0.6754026114940643,11255808
44,-3.5352008,0.0,29.02,88.75,576.8288,128075,0.06906266,20925.006712913513,-0.037816558,0.669529378414154,11259904
40,-3.5392308,0.0,27.18,93.47,609.2018,128115,0.07823233,20932.551020145416,-0.037893623,0.6258865296840668,11264000
45,-3.5309415,0.0,31.65,96.1,581.00195,128160,0.078615494,20939.71486234665,-0.03807943,0.6829085648059845,11268096
49,-3.531571,0.0,24.16,88.68,535.54,128209,0.11010347,20946.764305591583,-0.039071195,0.7065794169902802,11272192
48,-3.538116,0.0,24.43,86.06,618.8223,128257,0.060176697,20954.42657470703,-0.036125775,0.6728276610374451,11276288
45,-3.5227208,0.0,23.06,87.59,505.6054,128302,0.07692966,20961.744194984436,-0.034420703,0.7661488205194473,11280384
44,-3.5200694,0.0,20.62,90.68,574.5323,128346,0.090101235,20969.019925117493,-0.03732599,0.7211151719093323,11284480
46,-3.5148304,0.0,9.44,93.13,481.75702,128392,0.07575053,20975.785095453262,-0.038476605,0.6886506676673889,11288576
49,-3.4987063,0.0,4.97,86.09,595.5404,128441,0.0667038,20983.067255973816,-0.034961574,0.6739636957645416,11292672
42,-3.500942,0.0,13.16,91.77,572.7729,128483,0.0745613,20990.306411743164,-0.033873513,0.7071436643600464,11296768
41,-3.5053525,0.0,28.16,95.34,530.9103,128524,0.09201514,20997.73958158493,-0.036223233,0.7475894391536713,11300864
45,-3.4972835,0.0,26.04,98.03,567.1767,128569,0.06943463,21005.744585990906,-0.034739725,0.7327206432819366,11304960
49,-3.505891,0.0,20.88,88.56,735.9807,128618,0.058399126,21013.1287856102,-0.035970207,0.6421850621700287,11309056
42,-3.5195913,0.0,7.8,90.87,548.3262,128660,0.07528428,21020.27231502533,-0.032544572,0.658214658498764,11313152
45,-3.516331,0.0,0.87,93.48,526.5911,128705,0.06580797,21027.88611149788,-0.036332037,0.6540118753910065,11317248
40,-3.523052,0.0,16.19,99.7,544.033,128745,0.07756572,21035.454491853714,-0.037178013,0.7210988700389862,11321344
44,-3.518295,0.0,21.11,96.24,618.93225,128789,0.06962617,21042.77583551407,-0.03841386,0.6151884496212006,11325440
47,-3.5114856,0.0,25.22,91.76,630.6032,128836,0.06777586,21049.599625587463,-0.036727645,0.6425727605819702,11329536
45,-3.5068514,0.0,32.2,88.8,426.28366,128881,0.07207697,21057.172060489655,-0.03703352,0.7849824577569962,11333632
42,-3.507419,0.0,23.39,92.1,566.00684,128923,0.068439126,21064.25149989128,-0.037281852,0.6474572718143463,11337728
44,-3.5080829,0.0,19.88,93.35,507.13605,128967,0.07177941,21071.494811296463,-0.03675385,0.7390697598457336,11341824
48,-3.5247662,0.0,16.37,89.84,669.876,129015,0.069401726,21079.0176153183,-0.03761968,0.6454320847988129,11345920
41,-3.5132253,0.0,12.67,90.8,654.0174,129056,0.06740398,21086.45405483246,-0.039173003,0.6991299092769623,11350016
37,-3.5218654,0.0,5.08,100.48,603.6308,129093,0.06882857,21094.33619737625,-0.03374987,0.636969804763794,11354112
46,-3.5324054,0.0,14.29,99.61,586.5386,129139,0.07353401,21101.98374581337,-0.03947696,0.6678086519241333,11358208
44,-3.5201612,0.0,25.23,93.88,595.18585,129183,0.06792166,21109.587032794952,-0.033957068,0.674915075302124,11362304
45,-3.5012662,0.0,37.34,93.24,544.1485,129228,0.0985161,21117.026345014572,-0.0349668,0.692881315946579,11366400
39,-3.5066082,0.0,17.63,94.8,485.3293,129267,0.08631857,21124.37574648857,-0.040488396,0.6985037326812744,11370496
47,-3.4936106,0.0,10.72,96.21,624.84155,129314,0.06292391,21132.071021795273,-0.03490088,0.7181957364082336,11374592
46,-3.512283,0.0,26.53,90.34,549.5904,129360,0.07193375,21139.4843249321,-0.037822444,0.7460395991802216,11378688
41,-3.5197759,0.0,23.59,90.71,561.2973,129401,0.07604115,21146.782729148865,-0.03743662,0.6683792471885681,11382784
40,-3.5213,0.0,12.06,100.08,561.1706,129441,0.08260441,21154.588698625565,-0.036835916,0.7475494742393494,11386880
42,-3.5082738,0.0,8.52,100.24,668.7897,129483,0.10030868,21161.947469472885,-0.033213638,0.7421087920665741,11390976
46,-3.5134845,0.0,16.64,92.75,569.4524,129529,0.06428698,21169.033112049103,-0.034386043,0.6696262359619141,11395072
45,-3.5108335,0.0,19.95,91.13,654.87024,129574,0.06315215,21176.488193273544,-0.03436947,0.6782034039497375,11399168
47,-3.491383,0.0,19.37,90.08,631.4426,129621,0.08018967,21183.81313920021,-0.037095115,0.6763105988502502,11403264
45,-3.4850583,0.0,23.31,89.53,707.32874,129666,0.05939276,21191.079365968704,-0.038936976,0.6372410953044891,11407360
44,-3.49815,0.0,37.84,90.77,643.9326,129710,0.06274149,21198.406051635742,-0.038088586,0.619414359331131,11411456
45,-3.4940493,0.0,34.29,94.81,493.39536,129755,0.063963145,21205.242780208588,-0.040351734,0.7143027782440186,11415552
42,-3.4934537,0.0,34.85,91.83,568.13385,129797,0.068990536,21212.757527828217,-0.036993966,0.7238755226135254,11419648
42,-3.489381,0.0,38.07,93.19,621.01294,129839,0.061605807,21219.73508453369,-0.038255073,0.698124885559082,11423744
40,-3.4926288,0.0,25.99,100.37,589.4703,129879,0.07010658,21226.77388906479,-0.038266394,0.6621501743793488,11427840
45,-3.4892008,0.0,30.2,96.51,545.97656,129924,0.069572784,21234.550873041153,-0.036989328,0.7482319474220276,11431936
36,-3.4904017,0.0,33.68,98.36,681.72015,129960,0.08140995,21241.776697158813,-0.039605614,0.6129525303840637,11436032
45,-3.4881885,0.0,24.92,99.81,494.1906,130005,0.06058286,21248.981402158737,-0.03435198,0.7267983555793762,11440128
46,-3.4913144,0.0,7.59,91.44,463.82614,130051,0.0768751,21257.110460042953,-0.039537184,0.746359646320343,11444224
40,-3.494663,0.0,4.2,93.31,708.9804,130091,0.07273744,21264.787478208542,-0.037309512,0.6207355856895447,11448320
39,-3.5116313,0.0,5.7,97.84,476.27567,130130,0.097547166,21271.91178369522,-0.034142807,0.7236242592334747,11452416
46,-3.500702,0.0,2.46,98.16,445.44394,130176,0.07495261,21279.463847398758,-0.034499597,0.734144538640976,11456512
43,-3.4953768,0.0,13.41,94.73,597.03723,130219,0.07212968,21286.947465896606,-0.037931312,0.7383676469326019,11460608
38,-3.4943655,0.0,11.67,97.6,617.4749,130257,0.083546415,21294.771414518356,-0.04016761,0.6438646018505096,11464704
43,-3.4810638,0.0,26.45,101.29,534.70026,130300,0.06620535,21302.613555431366,-0.037095103,0.6975772678852081,11468800
45,-3.4849894,0.0,35.34,95.25,573.1321,130345,0.050992552,21309.639154195786,-0.038684558,0.706173300743103,11472896
42,-3.489468,0.0,27.5,94.41,625.5283,130387,0.075127006,21316.486571788788,-0.033496164,0.646753191947937,11476992
42,-3.488133,0.0,35.53,95.93,690.8216,130429,0.062427297,21323.884025335312,-0.03862875,0.6571125686168671,11481088
45,-3.4804883,0.0,30.88,93.66,555.99524,130474,0.0661807,21331.170870304108,-0.03472924,0.6386934816837311,11485184
41,-3.493458,0.0,23.84,96.35,525.63715,130515,0.07080507,21337.935423374176,-0.0368601,0.7400698363780975,11489280
45,-3.504841,0.0,15.23,93.83,548.41156,130560,0.0640261,21345.103705883026,-0.03371929,0.7376529276371002,11493376
49,-3.5072315,0.0,7.64,86.69,498.15417,130609,0.061496343,21352.542436122894,-0.03552963,0.7073507606983185,11497472
41,-3.5114758,0.0,3.39,90.42,641.78625,130650,0.06996116,21371.00792813301,-0.03595766,0.6673975586891174,11501568
50,-3.5085597,0.0,11.66,89.76,558.0671,130700,0.073538885,21378.518963336945,-0.03519917,0.7413095533847809,11505664
42,-3.5069547,0.0,9.58,90.24,672.8947,130742,0.07353273,21385.539533138275,-0.036796466,0.6280143857002258,11509760
42,-3.484436,0.0,11.81,93.61,586.192,130784,0.0712993,21393.21138191223,-0.039673567,0.6582358181476593,11513856
44,-3.485503,0.0,24.07,94.18,601.9592,130828,0.078873605,21401.261771678925,-0.028028665,0.6427508890628815,11517952
47,-3.502564,0.0,13.87,88.66,613.75903,130875,0.06291752,21409.15921163559,-0.03625007,0.7101157903671265,11522048
41,-3.4947467,0.0,12.55,92.8,572.70447,130916,0.07981095,21416.753209352493,-0.03690771,0.7206680178642273,11526144
49,-3.481415,0.0,25.79,90.64,599.4146,130965,0.0699946,21423.682013750076,-0.03245174,0.7424050569534302,11530240
41,-3.4844174,0.0,27.43,94.65,646.5652,131006,0.064357065,21431.448214530945,-0.034264673,0.6531356871128082,11534336
47,-3.4878094,0.0,28.17,91.85,634.16077,131053,0.071537144,21438.87849330902,-0.034250583,0.7099862694740295,11538432
49,-3.4828298,0.0,31.23,86.05,579.9,131102,0.056608547,21445.66136455536,-0.03483492,0.6643136143684387,11542528
41,-3.4946637,0.0,18.86,87.99,456.13757,131143,0.08475242,21453.146416187286,-0.036832307,0.6849357187747955,11546624
42,-3.5005963,0.0,2.39,95.62,652.65704,131185,0.07577131,21460.52278637886,-0.035722625,0.6223939657211304,11550720
44,-3.5081623,0.0,10.97,100.25,615.329,131229,0.060242776,21467.54490995407,-0.037084676,0.704280823469162,11554816
43,-3.5088658,0.0,31.13,94.65,640.53357,131272,0.07120371,21475.001522302628,-0.03295166,0.6517405211925507,11558912
43,-3.5119739,0.0,28.51,93.66,802.4793,131315,0.060208134,21482.844873666763,-0.038932737,0.5249076783657074,11563008
48,-3.5046544,0.0,30.62,90.29,468.13623,131363,0.060263317,21490.399567604065,-0.037597097,0.7307987213134766,11567104
49,-3.5073705,0.0,22.26,84.53,483.71405,131412,0.06365965,21498.093133687973,-0.03785993,0.6905514895915985,11571200
43,-3.5195508,0.0,12.75,87.75,620.5161,131455,0.06799029,21505.574751138687,-0.03680735,0.6700774133205414,11575296
50,-3.515777,0.0,20.59,88.06,643.6751,131505,0.057738576,21513.195065259933,-0.03690734,0.5967001616954803,11579392
45,-3.5098455,0.0,45.12,85.51,467.86612,131550,0.06631784,21520.02509045601,-0.039378215,0.6942408084869385,11583488
44,-3.5121157,0.0,38.7,91.59,564.56244,131594,0.072774336,21527.061559915543,-0.035091907,0.6338327825069427,11587584
42,-3.514024,0.0,18.95,91.88,592.2707,131636,0.07489796,21535.215022563934,-0.032176577,0.632204532623291,11591680
50,-3.5173907,0.0,18.42,87.6,524.06726,131686,0.055862434,21543.022656440735,-0.039983086,0.6939389407634735,11595776
44,-3.509709,0.0,25.4,88.35,575.68713,131730,0.06822022,21550.443477392197,-0.03233251,0.6845269203186035,11599872
46,-3.5147412,0.0,21.88,90.91,529.3226,131776,0.06286166,21558.02460360527,-0.037132937,0.7062290608882904,11603968
43,-3.512038,0.0,16.43,93.12,596.3486,131819,0.09115618,21565.20112514496,-0.036077242,0.6751446425914764,11608064
45,-3.5051577,0.0,27.54,92.93,580.1009,131864,0.06765694,21572.31844472885,-0.03560081,0.7366188764572144,11612160
47,-3.520039,0.0,31.68,90.03,545.9749,131911,0.06373375,21580.0086209774,-0.03218219,0.7263857126235962,11616256
41,-3.525844,0.0,23.0,94.58,556.0215,131952,0.06105493,21587.14480996132,-0.03379613,0.7131814360618591,11620352
