loss_pol_surr,EpRewMean,loss_kl,TimeElapsed,ev_tdlam_before,TimestepsSoFar,EpisodesSoFar,loss_ent,EpLenMean,EpThisIter,loss_pol_entpen,loss_vf_loss
-0.021180755,73.96,0.0024879924,21127.999326705933,0.7890768051147461,11169792,95046,0.41793817,117.24,34,0.0,350.576
-0.020673964,66.18,0.0023405347,21135.33673429489,0.8357208967208862,11173888,95080,0.4189798,119.91,34,0.0,332.25485
-0.021826204,67.64,0.002613722,21143.08285188675,0.66200390458107,11177984,95113,0.41908643,120.33,33,0.0,358.19293
-0.02146446,69.43,0.0022151913,21150.80273628235,0.7656432688236237,11182080,95150,0.41844937,119.73,37,0.0,425.8154
-0.02282828,80.32,0.0027051165,21158.447245836258,0.7618710249662399,11186176,95183,0.42029375,118.27,33,0.0,362.08084
-0.02172311,71.71,0.0025228532,21165.915765285492,0.7222708761692047,11190272,95212,0.4191686,124.02,29,0.0,420.77286
-0.02059925,71.12,0.0023094285,21173.176527500153,0.7953521609306335,11194368,95246,0.41785857,127.46,34,0.0,319.81012
-0.021816,75.74,0.0026829706,21180.560535907745,0.7082919180393219,11198464,95276,0.41530564,128.06,30,0.0,377.18594
-0.022746928,84.1,0.002558905,21188.226617097855,0.7676790654659271,11202560,95308,0.4121628,126.53,32,0.0,316.07544
-0.020203458,79.99,0.002614542,21195.39399909973,0.7254778146743774,11206656,95344,0.40976006,125.92,36,0.0,423.076
-0.019683994,82.47,0.0023660124,21202.994965791702,0.7468311786651611,11210752,95378,0.40759993,120.37,34,0.0,359.21008
-0.021689828,72.43,0.0022238775,21210.60027074814,0.7898982167243958,11214848,95410,0.4091416,120.62,32,0.0,363.59964
-0.020458823,68.32,0.0025093653,21218.0315721035,0.7242511510848999,11218944,95440,0.40867028,127.53,30,0.0,390.729
-0.02140024,69.38,0.0022002198,21225.08387708664,0.7940611243247986,11223040,95476,0.40723404,125.93,36,0.0,325.723
-0.022263642,71.78,0.00255887,21233.226539611816,0.8162017315626144,11227136,95509,0.40832192,122.62,33,0.0,339.69177
-0.020383103,72.12,0.0021332323,21240.912788152695,0.7340531349182129,11231232,95541,0.40598813,120.65,32,0.0,397.59183
-0.021305805,63.68,0.0026378615,21248.731879234314,0.768509179353714,11235328,95571,0.4048429,129.26,30,0.0,406.87543
-0.020364642,59.64,0.002636241,21256.152426958084,0.760789543390274,11239424,95605,0.40351734,126.66,34,0.0,405.07358
-0.020624585,70.98,0.002191586,21263.38985657692,0.681817352771759,11243520,95644,0.4013578,119.89,39,0.0,357.4286
-0.020872993,87.3,0.0022930834,21270.79837322235,0.8035335391759872,11247616,95679,0.40163246,114.6,35,0.0,300.53192
-0.022899479,83.0,0.0026842034,21294.045533180237,0.8127769082784653,11251712,95714,0.39966536,115.41,35,0.0,396.71295
-0.022226008,69.72,0.0024528492,21301.37229681015,0.7404358983039856,11255808,95746,0.39946222,119.27,32,0.0,462.49365
-0.021169936,55.01,0.0025321753,21308.68332338333,0.771408811211586,11259904,95776,0.39855772,125.44,30,0.0,426.50366
-0.02072673,60.35,0.0021116985,21316.47225499153,0.7461491823196411,11264000,95807,0.39716923,133.32,31,0.0,425.36465
-0.022201933,50.38,0.0026148448,21324.493273496628,0.7089094519615173,11268096,95837,0.39738026,137.27,30,0.0,475.10568
-0.021337148,59.49,0.0022413498,21332.30625462532,0.7459775507450104,11272192,95869,0.39644107,133.47,32,0.0,403.03854
-0.022579907,50.46,0.0024579775,21339.356023788452,0.7590050101280212,11276288,95903,0.39470425,126.43,34,0.0,476.78534
-0.02048321,60.51,0.0021430454,21347.174690961838,0.7463829815387726,11280384,95937,0.39384472,123.4,34,0.0,361.80637
-0.021813625,70.01,0.0023190302,21354.561195611954,0.7724942564964294,11284480,95970,0.39168736,121.24,33,0.0,344.26074
-0.01993848,86.08,0.0020159923,21362.22341156006,0.686414510011673,11288576,96006,0.3904966,119.65,36,0.0,361.22522
-0.022107694,79.13,0.002570662,21369.46735739708,0.7922119647264481,11292672,96040,0.39164305,119.07,34,0.0,345.15082
-0.020794721,81.93,0.002315251,21376.653930425644,0.6514218747615814,11296768,96067,0.39094794,128.56,27,0.0,338.47723
-0.021296613,75.74,0.0024030816,21383.839101314545,0.7548587918281555,11300864,96100,0.39163002,129.2,33,0.0,372.3743
-0.0204378,73.27,0.002421058,21390.751336812973,0.8098866790533066,11304960,96134,0.3893431,130.68,34,0.0,303.73212
-0.019291036,80.9,0.002285855,21397.739984750748,0.7298179864883423,11309056,96173,0.38707545,117.45,39,0.0,363.79108
-0.020221964,78.42,0.002182261,21405.374554634094,0.734794408082962,11313152,96204,0.38536894,117.59,31,0.0,455.20718
-0.022398613,79.01,0.0027034127,21412.82937812805,0.7680955529212952,11317248,96235,0.38408265,121.36,31,0.0,315.67688
-0.022134231,75.99,0.0023311137,21420.430342912674,0.7644767463207245,11321344,96270,0.38523877,126.22,35,0.0,364.9129
-0.020953277,73.56,0.0023998395,21427.567147493362,0.7222975194454193,11325440,96301,0.3874963,127.53,31,0.0,462.25717
-0.020626307,78.24,0.0023517886,21435.180274248123,0.7993480861186981,11329536,96335,0.38705632,123.9,34,0.0,328.49625
-0.021744544,69.52,0.0022683453,21442.806757688522,0.712776243686676,11333632,96367,0.38420928,126.23,32,0.0,413.0144
-0.02212019,60.81,0.0024975734,21450.23932671547,0.719844251871109,11337728,96394,0.3823565,134.07,27,0.0,493.73395
-0.01980337,57.27,0.0023781077,21457.735221862793,0.6667121946811676,11341824,96428,0.3826108,134.2,34,0.0,438.17285
-0.02153896,51.35,0.0025307264,21465.50000357628,0.7443471252918243,11345920,96458,0.38136807,133.58,30,0.0,375.3205
-0.02067508,68.21,0.002783284,21473.600858449936,0.7030465602874756,11350016,96487,0.37983382,133.91,29,0.0,399.7875
-0.020001166,69.82,0.0025287801,21481.490139722824,0.7242139279842377,11354112,96520,0.37712812,131.21,33,0.0,427.13528
-0.02093405,64.25,0.0022069078,21489.213807344437,0.7955202013254166,11358208,96553,0.3762029,130.77,33,0.0,344.18573
-0.01958701,72.23,0.0021488592,21497.240792512894,0.7375262975692749,11362304,96588,0.37273085,122.24,35,0.0,332.75125
-0.019756556,82.05,0.002020082,21504.073851823807,0.6869713664054871,11366400,96624,0.37103477,116.7,36,0.0,424.87067
-0.021408446,101.37,0.002186441,21511.489072322845,0.7769231796264648,11370496,96655,0.37238133,119.17,31,0.0,218.98282
-0.021977069,96.04,0.0026025425,21519.03305697441,0.8160539418458939,11374592,96688,0.3721867,122.96,33,0.0,280.5417
-0.020000478,93.43,0.0023745028,21526.755932092667,0.7233208417892456,11378688,96724,0.37268835,122.98,36,0.0,371.07974
-0.022472367,77.3,0.0026326778,21534.423735141754,0.7454876899719238,11382784,96752,0.37209386,127.1,28,0.0,360.18594
-0.019590646,64.9,0.0021966018,21542.15992975235,0.732487827539444,11386880,96784,0.37600324,130.13,32,0.0,431.30496
-0.020673336,68.05,0.0023712395,21549.511422157288,0.7416599690914154,11390976,96813,0.3780481,135.01,29,0.0,387.84982
-0.020753533,78.8,0.0023297258,21557.071526050568,0.6919598877429962,11395072,96847,0.3766746,129.82,34,0.0,350.93677
-0.01880349,83.69,0.0021654766,21564.223158359528,0.685210108757019,11399168,96883,0.37792987,123.52,36,0.0,421.11285
-0.021840658,72.65,0.002366451,21571.629508256912,0.7435397207736969,11403264,96913,0.3766708,122.5,30,0.0,415.80106
-0.020767681,59.99,0.0020995801,21579.124165058136,0.7750140130519867,11407360,96946,0.37364975,123.63,33,0.0,367.24597
-0.02089361,57.45,0.0023479646,21586.301417827606,0.7331245839595795,11411456,96978,0.37429616,128.94,32,0.0,381.8103
-0.019102663,67.06,0.002564129,21593.361639499664,0.6715571284294128,11415552,97014,0.37178853,122.65,36,0.0,385.5671
-0.020381697,73.75,0.002253898,21601.202265501022,0.7697283923625946,11419648,97046,0.3744468,122.51,32,0.0,351.49945
-0.020987026,84.71,0.0023569437,21608.868855953217,0.7358534038066864,11423744,97078,0.37138942,121.79,32,0.0,317.28555
-0.020119645,79.8,0.0023014422,21616.1972591877,0.7372741401195526,11427840,97107,0.36913314,126.7,29,0.0,333.2866
-0.021880576,78.3,0.0027092407,21623.821580171585,0.7534450441598892,11431936,97138,0.36764386,132.12,31,0.0,381.29724
-0.020745791,75.63,0.002533525,21631.292532920837,0.6795394420623779,11436032,97173,0.365809,131.8,35,0.0,445.1571
-0.020793293,73.84,0.0022969279,21638.84049963951,0.7458178699016571,11440128,97207,0.36274773,124.17,34,0.0,431.58154
-0.020865895,74.95,0.002311697,21646.5277094841,0.6533900499343872,11444224,97236,0.36175105,126.23,29,0.0,420.3962
-0.021237139,52.81,0.0023634618,21653.867324113846,0.7339351177215576,11448320,97265,0.3617719,131.76,29,0.0,408.20895
-0.018455211,58.88,0.0021781293,21661.431814670563,0.6549362242221832,11452416,97306,0.36518282,123.8,41,0.0,368.09677
-0.021392042,48.39,0.0022942377,21669.34541296959,0.7328794002532959,11456512,97336,0.36424956,124.34,30,0.0,442.4546
-0.02175653,80.2,0.0025568265,21677.110275745392,0.7930726110935211,11460608,97371,0.36322337,115.7,35,0.0,247.6341
-0.020664219,66.04,0.0024001424,21684.736522197723,0.729321300983429,11464704,97410,0.36307782,119.4,39,0.0,469.458
-0.02062809,69.69,0.0025114089,21691.770542383194,0.7617413997650146,11468800,97442,0.36534178,116.86,32,0.0,418.5392
-0.019475386,68.84,0.0021986263,21698.9874355793,0.7019521296024323,11472896,97476,0.36577427,116.46,34,0.0,389.47955
-0.021868149,77.25,0.0023480738,21706.446930885315,0.796576976776123,11476992,97510,0.36563694,122.86,34,0.0,262.60522
-0.021449167,81.92,0.0024319727,21713.954377889633,0.7928436398506165,11481088,97541,0.36176294,121.91,31,0.0,304.6496
-0.020810554,71.42,0.002162063,21721.352297067642,0.7115346491336823,11485184,97573,0.36185077,126.99,32,0.0,496.37473
-0.020203201,70.19,0.0021176545,21728.86983203888,0.7688209265470505,11489280,97607,0.36056513,125.81,34,0.0,409.07858
-0.019784002,63.55,0.0021403132,21736.269087791443,0.7449508309364319,11493376,97639,0.3601481,127.3,32,0.0,365.67612
-0.020273585,69.83,0.0024207328,21743.446994781494,0.7704234570264816,11497472,97676,0.3592816,120.19,37,0.0,351.83917
-0.020746797,69.19,0.002511728,21767.00486421585,0.7043061852455139,11501568,97705,0.35856694,125.9,29,0.0,404.84372
-0.021663444,76.0,0.0022727135,21774.482446670532,0.6627531945705414,11505664,97737,0.3536493,125.75,32,0.0,506.97433
-0.01978957,76.41,0.0024778845,21782.040509939194,0.761857807636261,11509760,97772,0.35252506,127.64,35,0.0,357.1257
-0.018079827,77.13,0.001987434,21789.52486038208,0.6754138469696045,11513856,97805,0.35409492,120.77,33,0.0,366.50974
-0.02154504,79.51,0.002252791,21797.05953478813,0.7766941487789154,11517952,97837,0.35411772,122.99,32,0.0,397.60175
-0.020965662,74.74,0.0024673867,21804.785134077072,0.8173578977584839,11522048,97871,0.35776952,123.33,34,0.0,313.7724
-0.020706188,74.26,0.0024826515,21812.612537384033,0.6313306987285614,11526144,97899,0.36051747,129.93,28,0.0,517.0548
-0.020953692,61.13,0.0025294616,21820.279546260834,0.7449215054512024,11530240,97934,0.35708362,127.63,35,0.0,456.4661
-0.021333892,58.76,0.0023532256,21827.769491672516,0.7358043491840363,11534336,97962,0.35625023,133.61,28,0.0,368.12027
-0.019429984,63.52,0.0022550095,21835.712406635284,0.7334519028663635,11538432,97998,0.35600534,124.13,36,0.0,400.36105
-0.019234402,66.18,0.0023861073,21843.01930952072,0.7729231417179108,11542528,98032,0.35737032,125.62,34,0.0,407.92148
-0.019682499,69.37,0.0020939545,21850.55635023117,0.7974364757537842,11546624,98065,0.35395104,120.21,33,0.0,328.3315
-0.019804265,75.92,0.002247702,21857.55920934677,0.7569244205951691,11550720,98100,0.35321236,120.38,35,0.0,346.46967
-0.021812031,71.79,0.0026860076,21864.97586107254,0.730401337146759,11554816,98128,0.35483745,127.95,28,0.0,437.75446
-0.021775428,68.15,0.0023247285,21872.766308784485,0.7918018102645874,11558912,98160,0.35429764,126.9,32,0.0,354.2397
-0.022000317,71.04,0.0023134295,21879.73328590393,0.8765262067317963,11563008,98196,0.35452792,127.03,36,0.0,207.43365
-0.019087842,75.88,0.0021890944,21887.706946849823,0.6932734847068787,11567104,98228,0.3526071,122.49,32,0.0,457.3451
-0.021944577,67.05,0.002346514,21895.154554843903,0.7888344675302505,11571200,98266,0.35438552,117.2,38,0.0,438.87662
-0.019224023,68.38,0.002236099,21902.971670150757,0.7474481761455536,11575296,98299,0.35415024,120.59,33,0.0,372.96756
-0.020058671,71.92,0.0023087622,21910.55957198143,0.721006453037262,11579392,98334,0.354023,117.19,35,0.0,510.552
-0.019465307,69.08,0.001938686,21917.289764881134,0.7947371900081635,11583488,98368,0.35509822,120.84,34,0.0,376.1443
-0.021086058,60.66,0.0021191253,21925.28508925438,0.7249297797679901,11587584,98400,0.35492703,120.55,32,0.0,408.73495
-0.0206499,62.31,0.0024228543,21932.34211707115,0.7760210186243057,11591680,98432,0.3550879,125.53,32,0.0,321.3696
-0.021090198,62.9,0.0023552347,21939.694264650345,0.7505273073911667,11595776,98464,0.35226578,127.78,32,0.0,464.4025
-0.019235346,65.06,0.00231112,21947.406883001328,0.710795670747757,11599872,98497,0.3526053,127.53,33,0.0,452.27274
-0.021740643,53.33,0.0025757153,21955.20453262329,0.7696521729230881,11603968,98527,0.35527295,127.56,30,0.0,345.46524
-0.020372208,69.87,0.0022159554,21962.280783891678,0.7508372366428375,11608064,98561,0.35605615,128.09,34,0.0,381.234
-0.022293242,67.56,0.0024931063,21970.544471263885,0.7340301871299744,11612160,98589,0.3541406,133.45,28,0.0,432.01508
-0.020728718,72.13,0.0023658937,21978.13470697403,0.738735556602478,11616256,98619,0.35526642,133.22,30,0.0,394.9807
-0.019692332,78.26,0.0023099468,21985.401938438416,0.7400099635124207,11620352,98656,0.35363832,127.66,37,0.0,369.78275
-0.02084693,72.33,0.0023249637,21992.85723376274,0.7209892570972443,11624448,98683,0.3521614,134.86,27,0.0,400.07846
-0.019992586,74.09,0.002065919,22000.775590658188,0.7757881134748459,11628544,98716,0.3529968,128.71,33,0.0,325.45956
-0.018381113,75.81,0.0021792767,22008.29596543312,0.7083848416805267,11632640,98754,0.35309222,123.63,38,0.0,362.79605
-0.021231694,76.29,0.0020943512,22015.928578853607,0.7817799896001816,11636736,98790,0.35025793,113.97,36,0.0,359.8312
-0.01943624,75.42,0.0019279536,22023.668736219406,0.6802390813827515,11640832,98825,0.35109153,112.78,35,0.0,476.09082
-0.019858347,62.77,0.002038858,22030.754860162735,0.7565755993127823,11644928,98858,0.35047737,117.33,33,0.0,377.3488
-0.018848239,69.71,0.0021240206,22038.406915426254,0.7098741829395294,11649024,98893,0.34965387,120.2,35,0.0,402.78098
-0.020740751,66.37,0.0019564738,22045.857741594315,0.7591504752635956,11653120,98926,0.3492388,120.62,33,0.0,369.36084
-0.018951027,89.54,0.0020077853,22053.14036655426,0.7429308891296387,11657216,98967,0.34505457,112.89,41,0.0,254.88419
-0.019240582,79.98,0.0022573979,22060.224637031555,0.6964408755302429,11661312,99005,0.34353274,108.25,38,0.0,467.48108
-0.020074124,72.05,0.0023379684,22067.493980884552,0.7514544725418091,11665408,99040,0.34514052,108.96,35,0.0,429.52618
-0.019887354,69.56,0.002128442,22074.82682442665,0.7629128843545914,11669504,99073,0.34595805,114.78,33,0.0,296.65442
-0.019954603,79.67,0.0025358347,22081.922669887543,0.7539432644844055,11673600,99109,0.34501857,119.22,36,0.0,312.40546
-0.020280214,78.81,0.002274463,22089.7953312397,0.7150845527648926,11677696,99142,0.34426898,119.23,33,0.0,468.5576
-0.020307425,70.22,0.0022010827,22096.731652975082,0.7374267876148224,11681792,99176,0.3412781,121.79,34,0.0,391.37695
-0.020141544,75.89,0.002484032,22104.111837148666,0.7457569539546967,11685888,99213,0.34088704,115.58,37,0.0,341.56158
-0.023128523,74.95,0.0025312712,22112.02535557747,0.7973269522190094,11689984,99242,0.33887276,122.97,29,0.0,344.18402
-0.020524584,70.51,0.0024325685,22119.567353487015,0.7055742144584656,11694080,99270,0.3367251,128.56,28,0.0,382.41318
-0.021077275,66.61,0.002197489,22126.92162656784,0.8394432216882706,11698176,99300,0.33885506,137.93,30,0.0,279.57858
-0.018592611,75.15,0.0020811185,22134.369997262955,0.7643974721431732,11702272,99334,0.3372286,136.16,34,0.0,363.17587
-0.019412043,81.93,0.0022117083,22141.83600306511,0.8048424869775772,11706368,99366,0.33537847,128.57,32,0.0,306.28992
-0.021054486,74.65,0.0021154913,22149.266752243042,0.8092807978391647,11710464,99398,0.335224,124.13,32,0.0,332.8833
-0.020901095,65.44,0.0025011029,22156.826332092285,0.6575616598129272,11714560,99424,0.33274263,132.16,26,0.0,448.382
-0.02215379,62.99,0.0025303627,22163.90344762802,0.7924493700265884,11718656,99456,0.33030438,133.5,32,0.0,339.1091
-0.019868802,64.07,0.002232515,22171.254444360733,0.7237120866775513,11722752,99488,0.3297482,134.81,32,0.0,437.20566
-0.02168426,54.71,0.0023970525,22178.839281320572,0.822555422782898,11726848,99515,0.32778493,136.99,27,0.0,294.62183
-0.020536905,63.7,0.0024595936,22186.100521802902,0.7535531520843506,11730944,99550,0.3276945,131.61,35,0.0,369.86816
-0.02020609,54.93,0.002178263,22193.888075113297,0.6915264129638672,11735040,99582,0.32508928,130.28,32,0.0,494.49026
-0.019072745,64.95,0.0021277382,22201.842814445496,0.7585877031087875,11739136,99618,0.32809263,120.48,36,0.0,396.1394
-0.019031296,52.96,0.0019024817,22209.888031244278,0.7706918120384216,11743232,99654,0.32624036,118.75,36,0.0,481.62625
-0.018854314,78.0,0.0020104174,22217.411959171295,0.7709376364946365,11747328,99690,0.32402036,111.3,36,0.0,416.01474
-0.020094983,85.21,0.002191118,22241.965292692184,0.6777413487434387,11751424,99728,0.32327837,109.79,38,0.0,390.5359
-0.01910879,84.86,0.0022223725,22249.610578775406,0.7829793989658356,11755520,99760,0.32379073,115.64,32,0.0,361.0792
-0.01858087,78.19,0.0019501402,22256.94766163826,0.7023693025112152,11759616,99798,0.32254148,113.9,38,0.0,392.25577
-0.01962394,69.12,0.0021810045,22264.54443669319,0.7629230916500092,11763712,99830,0.3239023,116.94,32,0.0,387.36246
-0.020835826,73.9,0.0024363163,22271.864681959152,0.7922209352254868,11767808,99861,0.32266116,120.33,31,0.0,314.14304
-0.019255955,79.86,0.0020897556,22279.090315580368,0.7185122072696686,11771904,99898,0.32073802,123.38,37,0.0,410.03415
-0.021083718,93.43,0.0024631338,22286.074634313583,0.6343406736850739,11776000,99927,0.31808338,126.33,29,0.0,342.42706
-0.020394117,91.27,0.0022453833,22293.46308374405,0.8181753754615784,11780096,99960,0.31998843,125.06,33,0.0,273.29355
-0.019749803,80.55,0.00228759,22300.764708042145,0.7935470640659332,11784192,99995,0.3193594,124.94,35,0.0,368.97528
-0.018903632,77.32,0.002100502,22308.31512069702,0.7530756294727325,11788288,100027,0.32051656,123.32,32,0.0,256.72028
-0.01658857,76.85,0.0019410885,22315.97867155075,0.689472496509552,11792384,100061,0.32124728,121.71,34,0.0,431.81393
-0.019531567,78.69,0.0022441072,22322.92665052414,0.6502174437046051,11796480,100096,0.3181654,120.19,35,0.0,471.65836
-0.020532187,72.53,0.0021156955,22330.370073080063,0.7072279751300812,11800576,100125,0.3161595,124.13,29,0.0,436.72723
-0.01937922,64.53,0.0024300243,22337.421740055084,0.6861094236373901,11804672,100154,0.31566983,130.99,29,0.0,396.43826
-0.02003359,65.44,0.0021927455,22344.428711414337,0.7752335369586945,11808768,100188,0.31529242,135.26,34,0.0,313.70685
-0.020070676,69.4,0.002229606,22351.700525522232,0.6094625294208527,11812864,100218,0.31502348,133.52,30,0.0,405.1045
-0.01714463,73.56,0.002143165,22359.265788555145,0.7071859240531921,11816960,100251,0.31597903,126.83,33,0.0,416.12982
-0.019669918,67.26,0.0020920797,22367.371217250824,0.648871123790741,11821056,100283,0.3165863,129.23,32,0.0,435.88788
-0.02107205,52.62,0.0025129488,22375.273715019226,0.7415226399898529,11825152,100313,0.31671026,132.44,30,0.0,387.78134
-0.017952446,53.66,0.002289978,22382.913065195084,0.6963945031166077,11829248,100344,0.31631467,132.11,31,0.0,403.89465
-0.019985022,51.68,0.002313102,22390.832617759705,0.7649866193532944,11833344,100379,0.3168543,127.44,35,0.0,396.09103
-0.02001012,53.22,0.002224837,22397.95202755928,0.742982417345047,11837440,100408,0.3167795,129.74,29,0.0,394.07156
-0.019435551,62.0,0.0021273298,22405.507651805878,0.7272422313690186,11841536,100441,0.31488493,126.35,33,0.0,341.71124
-0.020089185,77.78,0.0021147819,22413.17458510399,0.6706688404083252,11845632,100469,0.3149288,134.81,28,0.0,335.75244
-0.021738246,69.73,0.0022954904,22420.165910243988,0.7288006842136383,11849728,100502,0.3133375,132.09,33,0.0,490.88293
-0.02067183,74.87,0.0021358752,22427.62919163704,0.6949263513088226,11853824,100528,0.31402898,142.94,26,0.0,412.0896
-0.019304,71.04,0.001957678,22434.895007371902,0.7453581392765045,11857920,100561,0.31170842,136.17,33,0.0,417.34363
-0.018238064,65.67,0.0022494502,22442.230838537216,0.7588358670473099,11862016,100592,0.31260812,136.41,31,0.0,358.49734
-0.020130299,62.52,0.0022950198,22449.92247748375,0.7728469520807266,11866112,100624,0.31262952,129.63,32,0.0,371.74005
-0.019485502,57.47,0.002326346,22457.72246479988,0.7865008115768433,11870208,100652,0.31329992,131.77,28,0.0,336.21335
-0.018873423,62.4,0.0020722626,22464.770822286606,0.7452804446220398,11874304,100689,0.31364378,124.96,37,0.0,429.67938
-0.018503139,76.08,0.0020961852,22472.099690437317,0.7416715025901794,11878400,100725,0.31223986,121.78,36,0.0,246.82463
-0.018919773,87.05,0.001891669,22479.38557600975,0.6771090626716614,11882496,100758,0.31123164,116.65,33,0.0,442.2269
-0.020237267,79.42,0.0021252732,22486.984724760056,0.7742499113082886,11886592,100790,0.3107288,122.44,32,0.0,386.28867
-0.019236058,68.42,0.0019324428,22494.397389411926,0.8092905282974243,11890688,100823,0.3130348,125.53,33,0.0,293.15018
-0.020470753,62.09,0.0024274038,22502.025777339935,0.781390517950058,11894784,100856,0.31373963,123.69,33,0.0,344.49088
-0.022103965,58.72,0.0023653978,22509.873183250427,0.7468229234218597,11898880,100884,0.31429616,130.08,28,0.0,414.68533
-0.019733857,61.38,0.0022371882,22516.944155454636,0.695557177066803,11902976,100917,0.3117123,130.28,33,0.0,395.05774
-0.0210783,62.42,0.002126606,22524.203746557236,0.8302351385354996,11907072,100951,0.30905786,131.58,34,0.0,304.1285
-0.02082303,83.08,0.0022177552,22531.640545368195,0.7841248661279678,11911168,100982,0.30866873,125.59,31,0.0,324.64288
-0.020995958,80.97,0.0023479448,22539.1267080307,0.7723716199398041,11915264,101012,0.3053972,128.25,30,0.0,352.70465
-0.019614736,74.66,0.0023073207,22546.86550784111,0.7654078751802444,11919360,101046,0.3041037,126.48,34,0.0,357.54376
-0.018799659,67.09,0.001950508,22554.31063437462,0.7863905280828476,11923456,101086,0.3057423,119.8,40,0.0,334.53275
-0.019305615,71.91,0.0020606923,22561.944710731506,0.74882772564888,11927552,101120,0.30465886,113.47,34,0.0,444.796
-0.019703422,74.14,0.0019271174,22569.44787502289,0.7826330065727234,11931648,101156,0.30441016,113.32,36,0.0,398.40622
-0.019739345,75.91,0.002024983,22576.518894672394,0.7238990068435669,11935744,101194,0.30607665,114.87,38,0.0,405.8835
-0.019635271,75.67,0.0021004367,22584.436890363693,0.7655028253793716,11939840,101225,0.30440924,115.21,31,0.0,380.22443
-0.020034047,70.82,0.0022026424,22592.14332985878,0.7354044020175934,11943936,101258,0.30412596,119.9,33,0.0,425.6975
-0.01927026,63.19,0.00194293,22599.63044166565,0.7318896949291229,11948032,101289,0.3049133,127.33,31,0.0,377.87134
-0.01992474,68.96,0.002294518,22607.80518054962,0.75779028236866,11952128,101322,0.3067347,128.58,33,0.0,352.49365
-0.018632418,67.79,0.0020693557,22615.339056015015,0.7150265872478485,11956224,101355,0.30741706,126.19,33,0.0,389.06598
-0.018992204,67.65,0.0020913489,22622.913933753967,0.8197071999311447,11960320,101393,0.30753648,116.99,38,0.0,356.085
-0.018308772,57.97,0.0018744257,22630.421984672546,0.7297399938106537,11964416,101428,0.30676848,117.22,35,0.0,413.9269
-0.020868003,70.38,0.0020564748,22637.456406593323,0.7777674943208694,11968512,101460,0.30850425,118.05,32,0.0,286.69098
-0.019589406,76.23,0.0021113167,22644.725475788116,0.8136203438043594,11972608,101492,0.30967158,123.12,32,0.0,302.65372
-0.019216167,77.33,0.0020796699,22652.029603242874,0.6724343299865723,11976704,101526,0.30865663,125.05,34,0.0,432.20102
-0.01861225,78.77,0.002294149,22659.802799463272,0.8108489364385605,11980800,101563,0.30607858,118.44,37,0.0,267.54892
-0.019306669,90.96,0.0022624298,22667.217803239822,0.8397570699453354,11984896,101599,0.30742067,114.85,36,0.0,247.34308
-0.019373517,86.31,0.0021577307,22674.57258939743,0.6971642076969147,11988992,101626,0.30859584,121.93,27,0.0,445.5887
-0.019961769,81.2,0.001993954,22682.670355796814,0.7707545012235641,11993088,101663,0.30813906,123.47,37,0.0,343.6288
-0.018015767,71.68,0.002062916,22690.199325084686,0.7464329898357391,11997184,101694,0.31021494,128.06,31,0.0,391.85562
-0.017653335,73.28,0.0018786233,22713.755823373795,0.580068051815033,12001280,101725,0.30814627,125.82,31,0.0,481.67133
-0.018961824,61.0,0.002040354,22720.916806459427,0.7660950720310211,12005376,101757,0.31016043,126.19,32,0.0,395.5723
-0.01957728,68.12,0.0022421351,22728.93989610672,0.6716126501560211,12009472,101789,0.3106405,125.77,32,0.0,381.50308
-0.019904697,70.84,0.0020171977,22736.955546855927,0.6483337581157684,12013568,101820,0.30957225,131.08,31,0.0,459.63745
-0.018317811,67.78,0.0022167997,22744.971533060074,0.6888114213943481,12017664,101852,0.3064957,130.31,32,0.0,443.56165
-0.020922912,71.05,0.002035767,22753.08044719696,0.7724269479513168,12021760,101888,0.3058738,128.26,36,0.0,321.38824
-0.017386403,82.6,0.0020295347,22760.99347639084,0.7338387668132782,12025856,101928,0.30359343,112.46,40,0.0,349.7201
-0.019752769,92.11,0.0022056878,22768.700988054276,0.7154374420642853,12029952,101958,0.30186525,116.67,30,0.0,407.0094
-0.018970847,81.3,0.0020467897,22776.069561958313,0.7297261953353882,12034048,101991,0.30087656,120.1,33,0.0,468.90747
-0.019377666,77.34,0.0019101178,22783.818707942963,0.7355018556118011,12038144,102027,0.30363277,123.62,36,0.0,413.32767
-0.018671472,75.74,0.0019717324,22792.145117998123,0.7883979231119156,12042240,102059,0.30287915,121.36,32,0.0,316.98178
-0.021109791,84.75,0.0020002096,22799.75482416153,0.7734835743904114,12046336,102092,0.303793,121.16,33,0.0,347.62787
-0.019615643,85.35,0.0019399619,22807.52704358101,0.7555851489305496,12050432,102125,0.30461058,124.8,33,0.0,351.731
-0.02132617,74.3,0.0023240696,22815.61862373352,0.7546878457069397,12054528,102152,0.30610162,130.99,27,0.0,379.27576
-0.018903846,74.24,0.002104413,22822.69089603424,0.7888698130846024,12058624,102187,0.30775645,129.8,35,0.0,345.7511
-0.01923744,74.99,0.0020056495,22829.664752721786,0.772835835814476,12062720,102222,0.30931643,125.19,35,0.0,333.0399
-0.019380659,83.46,0.0018778569,22836.61211323738,0.6680795848369598,12066816,102253,0.30867708,121.98,31,0.0,450.81195
-0.020212991,74.89,0.0019223036,22843.485939264297,0.7865928560495377,12070912,102286,0.31007838,124.0,33,0.0,348.29877
-0.018826557,64.09,0.0017783991,22850.355736017227,0.8197549730539322,12075008,102320,0.3124008,123.39,34,0.0,308.34485
